State Name,,District Name,,Market Name,,Variety,,Group,,Arrivals (Tonnes),,Min Price (Rs./Quintal),,Max Price (Rs./Quintal),,Modal Price (Rs./Quintal),,Reported Date,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,363.00,,750,,2450,,1400,,21 Feb 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,369.00,,200,,2500,,1200,,15 Feb 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,372.00,,250,,970,,610,,10 Aug 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,374.00,,500,,2300,,1250,,16 Aug 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,386.00,,300,,1320,,630,,12 Jun 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,388.00,,300,,1300,,650,,17 May 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,391.00,,300,,1300,,830,,15 May 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,396.00,,250,,1600,,700,,06 Oct 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,396.00,,300,,1000,,640,,06 May 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,397.00,,300,,1270,,650,,14 Apr 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,140.00,,150,,400,,350,,17 Sep 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,140.00,,200,,550,,500,,28 Mar 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,140.00,,400,,950,,700,,18 Apr 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,143.00,,250,,750,,650,,14 Sep 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,143.00,,400,,1500,,1000,,04 Feb 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,144.00,,200,,560,,510,,11 May 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,144.00,,850,,1400,,1100,,21 Feb 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,145.00,,100,,300,,250,,15 Apr 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,146.00,,900,,1650,,1200,,21 Jan 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,147.00,,700,,1200,,930,,03 Mar 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,148.00,,1200,,3000,,1800,,09 Jul 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,149.00,,250,,750,,650,,17 Sep 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,149.00,,250,,770,,670,,14 Jun 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,150.00,,200,,440,,390,,26 Jul 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,151.00,,400,,1000,,680,,02 Jul 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,152.00,,200,,750,,650,,16 Jul 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,156.00,,400,,1950,,1000,,30 Jan 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,156.00,,400,,2000,,1000,,31 Aug 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,159.00,,300,,750,,550,,25 May 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,160.00,,115,,300,,260,,07 Apr 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,160.00,,150,,650,,550,,22 Jun 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,163.00,,100,,700,,590,,09 Jun 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,163.00,,200,,950,,560,,17 Aug 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,164.00,,260,,750,,640,,11 Jun 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,164.00,,700,,1600,,1000,,05 Jun 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,165.00,,550,,1000,,775,,30 Jul 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,166.00,,300,,880,,780,,30 Jun 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,168.00,,500,,3370,,1400,,06 Jul 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,170.00,,300,,850,,720,,23 Jul 2008,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,171.00,,1100,,2900,,2100,,18 Jul 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,174.00,,300,,1500,,900,,11 Jun 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,175.00,,300,,1200,,670,,21 May 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,176.00,,300,,1700,,850,,12 Jun 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,179.00,,300,,700,,650,,20 Jul 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,180.00,,300,,900,,750,,22 Feb 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,180.00,,600,,1800,,920,,15 May 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,183.00,,550,,650,,600,,02 Apr 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,185.00,,500,,1900,,1000,,24 Jun 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,190.00,,250,,750,,650,,30 Aug 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,190.00,,450,,750,,680,,20 Jul 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,191.00,,500,,4000,,1800,,01 Jan 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,194.00,,200,,650,,425,,18 May 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,196.00,,500,,1150,,620,,13 Aug 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,198.00,,300,,780,,680,,11 Jul 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,198.00,,500,,2200,,1050,,08 Jul 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,199.00,,250,,650,,550,,23 May 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,200.00,,100,,300,,250,,10 May 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,200.00,,150,,400,,300,,22 Sep 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,200.00,,200,,1400,,730,,19 Mar 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,200.00,,300,,900,,700,,09 Dec 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,450.00,,500,,2300,,1100,,02 Mar 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,455.00,,300,,1400,,780,,29 May 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,456.00,,500,,3200,,1500,,18 Dec 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,461.00,,3000,,4250,,3500,,20 Sep 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,466.00,,400,,1250,,730,,04 Jun 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,478.00,,800,,3300,,2300,,30 Jan 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,479.00,,500,,2500,,1450,,12 Feb 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,484.00,,300,,1400,,950,,08 Apr 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,488.00,,500,,1450,,900,,26 Feb 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,494.00,,300,,1200,,750,,01 Aug 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,496.00,,400,,1300,,850,,09 Apr 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,503.00,,500,,1325,,950,,07 Apr 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,514.00,,300,,1700,,1050,,21 Mar 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,529.00,,300,,1000,,670,,15 Apr 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,539.00,,300,,800,,550,,15 Apr 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,543.00,,700,,3500,,1600,,12 Nov 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,548.00,,200,,1200,,730,,27 Dec 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,565.00,,600,,2250,,1380,,21 Aug 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,581.00,,300,,1100,,730,,05 May 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,595.00,,300,,1250,,800,,10 Nov 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,625.00,,400,,1450,,1000,,22 Apr 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,640.00,,3600,,3800,,3700,,30 Oct 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,650.00,,600,,1300,,1100,,28 Sep 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,670.00,,300,,1000,,700,,16 Oct 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,705.00,,2000,,3000,,2500,,27 Oct 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,709.00,,500,,1450,,1000,,03 May 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,753.00,,300,,1200,,700,,12 Dec 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,772.00,,300,,1150,,620,,20 Sep 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,799.00,,3500,,4100,,3700,,28 Sep 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,824.00,,900,,1650,,1000,,20 Nov 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,824.00,,3000,,3500,,3200,,14 Nov 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,830.00,,400,,650,,480,,20 Oct 2008,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,835.00,,500,,1250,,650,,06 Jan 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,843.00,,1000,,6000,,2500,,31 Oct 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,945.00,,1000,,4000,,1850,,11 Oct 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,1,008.00,,1000,,4000,,2000,,24 Nov 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,1,094.00,,1500,,2400,,2000,,07 Oct 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,1,719.00,,3500,,4400,,3800,,24 Oct 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,1,737.00,,300,,1200,,700,,09 Oct 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,1,866.00,,300,,1700,,850,,14 Jan 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,2,097.00,,250,,900,,520,,05 Oct 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,2,317.00,,500,,2100,,1200,,05 Feb 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,11.00,,500,,570,,530,,20 Mar 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,30.00,,400,,950,,640,,20 Jan 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,30.00,,450,,550,,500,,26 Aug 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,50.00,,300,,500,,480,,05 Mar 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,54.00,,250,,1025,,900,,14 Jul 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,63.00,,1000,,1700,,1200,,21 Jun 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,70.00,,250,,530,,500,,23 Apr 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,70.00,,300,,850,,615,,03 Feb 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,243.00,,300,,900,,720,,23 Aug 2008,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,244.00,,100,,750,,500,,18 Jan 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,245.00,,300,,1200,,670,,23 May 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,247.00,,200,,430,,380,,25 Feb 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,247.00,,250,,660,,560,,21 May 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,247.00,,500,,2150,,1000,,25 Nov 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,250.00,,310,,520,,410,,19 Jun 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,251.00,,300,,820,,550,,06 Jul 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,253.00,,360,,750,,550,,28 Feb 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,254.00,,200,,610,,400,,25 Apr 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,255.00,,200,,490,,400,,16 Feb 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,255.00,,500,,1400,,950,,20 Jan 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,257.00,,400,,1200,,1100,,08 Aug 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,258.00,,250,,730,,600,,14 Jun 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,263.00,,300,,2100,,1050,,17 Jan 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,268.00,,300,,1450,,900,,30 Nov 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,269.00,,200,,1500,,750,,02 Feb 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,270.00,,200,,700,,450,,27 Apr 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,270.00,,200,,920,,585,,20 Aug 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,273.00,,200,,850,,550,,02 Mar 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,273.00,,500,,3000,,1600,,13 Jan 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,277.00,,500,,2500,,1300,,02 Jan 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,282.00,,250,,700,,500,,24 May 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,283.00,,500,,1400,,850,,10 Apr 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,284.00,,300,,2200,,930,,04 May 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,288.00,,300,,1000,,580,,24 Jun 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,288.00,,300,,1100,,660,,10 May 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,291.00,,250,,980,,600,,30 Dec 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,292.00,,300,,1650,,800,,23 Dec 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,294.00,,500,,1850,,1200,,14 Aug 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,294.00,,500,,3200,,1450,,12 Dec 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,295.00,,300,,930,,580,,15 Jun 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,295.00,,500,,1250,,875,,11 Jul 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,297.00,,200,,670,,480,,20 Apr 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,301.00,,150,,620,,500,,17 Mar 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,301.00,,200,,1200,,600,,06 Jun 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,304.00,,300,,620,,520,,09 May 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,313.00,,200,,1300,,780,,25 Aug 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,313.00,,300,,1360,,850,,24 Dec 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,317.00,,300,,580,,480,,13 Apr 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,318.00,,1000,,3100,,1550,,23 Jan 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,324.00,,150,,820,,550,,15 Jun 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,326.00,,300,,900,,600,,02 Apr 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,328.00,,500,,2000,,1000,,09 Jan 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,329.00,,200,,920,,600,,17 Jun 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,336.00,,200,,700,,500,,19 Apr 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,340.00,,400,,600,,510,,21 Jan 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,341.00,,300,,1080,,550,,12 May 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,344.00,,400,,1400,,900,,25 Jul 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,347.00,,200,,1500,,830,,21 Jul 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,204.00,,900,,2150,,1250,,05 Aug 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,205.00,,300,,1600,,900,,31 Aug 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,205.00,,400,,750,,650,,02 Jul 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,206.00,,200,,800,,700,,30 Jun 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,206.00,,500,,1650,,880,,04 Aug 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,209.00,,250,,630,,450,,25 Mar 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,210.00,,200,,410,,350,,20 Mar 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,212.00,,200,,900,,500,,21 Feb 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,212.00,,400,,3100,,1800,,12 Jan 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,213.00,,600,,1720,,1080,,27 Aug 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,216.00,,1000,,4700,,2700,,06 Jan 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,221.00,,200,,780,,490,,10 May 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,221.00,,400,,1080,,750,,13 Mar 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,223.00,,400,,810,,580,,04 Jun 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,226.00,,200,,880,,540,,04 Jun 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,226.00,,200,,1100,,1000,,17 Aug 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,228.00,,600,,1270,,800,,16 Mar 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,229.00,,150,,600,,550,,11 Apr 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,232.00,,1000,,3400,,1700,,21 Dec 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,233.00,,900,,2400,,1500,,10 Aug 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,234.00,,250,,1300,,650,,15 Jan 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,234.00,,650,,2400,,1400,,24 Aug 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,236.00,,200,,850,,520,,25 Jan 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,236.00,,300,,1700,,880,,03 May 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,239.00,,250,,900,,575,,09 Jun 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,240.00,,1800,,2000,,1900,,05 Mar 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,241.00,,500,,1700,,1050,,25 Feb 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,241.00,,1000,,6800,,4000,,10 Dec 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,245.00,,220,,1100,,580,,07 Mar 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,245.00,,400,,920,,600,,10 Mar 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,248.00,,300,,620,,500,,10 Apr 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,252.00,,500,,2000,,1300,,08 Feb 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,255.00,,300,,1420,,700,,23 Feb 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,256.00,,300,,1400,,840,,11 Jul 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,257.00,,200,,500,,450,,14 Feb 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,260.00,,500,,2400,,1050,,08 Sep 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,261.00,,200,,850,,550,,18 Apr 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,261.00,,300,,950,,600,,25 May 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,264.00,,300,,1450,,820,,28 Jun 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,265.00,,300,,1000,,750,,02 May 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,267.00,,700,,1600,,1000,,13 Jul 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,272.00,,150,,1050,,660,,31 May 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,272.00,,200,,900,,550,,08 Apr 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,272.00,,500,,1600,,800,,12 Mar 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,273.00,,300,,1150,,700,,17 Apr 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,276.00,,300,,1500,,750,,24 Jul 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,278.00,,250,,1400,,700,,13 Jan 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,282.00,,300,,1100,,560,,07 May 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,285.00,,400,,1450,,820,,19 Jul 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Telagi,,Vegetables,,288.00,,300,,1700,,950,,06 May 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,378.00,,200,,750,,550,,09 Mar 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,378.00,,400,,1100,,730,,20 Jun 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,388.00,,350,,1150,,680,,22 Jun 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,393.00,,250,,1100,,640,,25 Apr 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,393.00,,300,,1000,,620,,04 Feb 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,402.00,,300,,820,,560,,24 Apr 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,429.00,,500,,2200,,900,,21 Sep 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Puna,,Vegetables,,431.00,,300,,1050,,675,,07 Mar 2016,
