,type,cleaned_message
2978,1,xmas offer latest motorola sonyericsson nokia free bluetooth dvd double mins 1000 txt orange call mobileupd8 08000839402 call2optout4qf2
2979,0,u mean u almost done done wif sleeping tot u going take nap yup send liao picking ard 4 smth lor
2980,0,7 wonders world 7th 6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sms 1st ur lovely friendship good morning dear
2981,0,tonight yeah
2982,0,eat fo lunch senor
2983,0,said right giggle saw u would possibly first person2die nvq think much could
2984,0,break time one come n get stuff fr ï½_
2985,1,reply win ï½100 weekly professional sport tiger woods play send stop 87239 end service
2986,0,see ca nt see maybe reboot ym seen buzz
2987,0,still grinder
2988,1,1 polyphonic tone 4 ur mob every week txt pt2 87575 1st tone free get txtin tell ur friends 150ptone 16 reply hl 4info
2989,0,love nt decision feeling could decide love life would much simpler less magical
2990,1,hot live fantasies call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate call
2991,0,ki didt see k
2992,0,list buyers
2993,0,idea guess work hour supposed leave since usual nobody interest figuring shit last second
2994,0,mm entirely sure understood text hey ho weekend
2995,0,released vday shirts u put makes bottom half naked instead white underwear
2996,0,know watching film computer
2997,0,b4 thursday
2998,0,oh phone phoned disconnected
2999,0,id onluy matters getting offcampus
3000,1,message free welcome new improved sex dogging club unsubscribe service reply stop msgs 150p 18only
3001,0,excellent see riley plans
3002,0,see half hour
3003,1,tkts euro2004 cup final ï½800 cash collect call 09058099801 b4190604 pobox 7876150ppm
3004,0,ew one
3005,0,also hi wesley
3006,0,ah see lingo let know wot earth finished making
3007,1,loan purpose ï½500 ï½75000 homeowners tenants welcome previously refused still help call free 0800 1956669 text back help
3008,1,update_now 12mths half price orange line rental 400mins call mobileupd8 08000839402 call2optoutj5q
3009,0,imagine life without see fast u searching nt worry l always disturb u goodnoon
3010,0,hm good morning headache anyone
3011,0,yeah probs last night obviously catching speak soon
3012,1,free unlimited hardcore porn direct 2 mobile txt porn 69200 get free access 24 hrs chrgd 50p per day txt stop 2exit msg free
3013,0,might go 2 sch yar e salon v boring
3014,0,lt gt mins stop somewhere first
3015,0,lt gt fast approaching wish u happy new year happy sankranti happy republic day happy valentines day happy shivratri happy ugadi happy fools day happy may day happy independence day happy friendship mother father teachers childrens day amp happy birthday 4 u happy ganesh festival happy dasara happy diwali happy christmas lt gt good mornings afternoons evenings nights rememberi first wishing u raj
3016,0,one joys lifeis waking daywith thoughts somewheresomeone cares enough tosend warm morning greeting
3017,0,nt get second half message
3018,0,wat time u wan 2 meet later
3019,0,thank much selflessness love plenty
3020,0,film ill call later
3021,0,dare change ring
3022,0,bad girl lady
3023,0,love ya try budget money better babe gary would freak knew
3024,0,part nt initiate nt understand
3025,0,finished lunch already u wake already
3026,0,still game
3027,0,got tallent wasting
3028,0,record one night
3029,0,also sir sent email log usc payment portal ill send another message explain things back home great weekend
3030,0,gon na let know cos comes bak holiday day coming dont4get2text number
3031,0,jokin lar depends phone father get lor
3032,0,aight lem know
3033,0,get ready lt gt inches pleasure
3034,0,raji pls favour pls convey birthday wishes nimya pls today birthday
3035,0,ok feel like john lennon
3036,0,cos darren say ï½_ considering mah ask ï½_
3037,0,bothering trust answers pls
3038,0,wishing family merry x mas happy new year advance
3039,0,one day crab running sea shore waves came n cleared footprints crab crab asked frnd r u clearing beautiful footprints waves replied fox following ur footprints catch thats cleared frndsship never lets u dwn gud nyt
3040,0,aight time want come
3041,0,slaaaaave must summon time nt wish come anymore
3042,0,bill 3 ï½3365 thats bad
3043,0,let know changes next 6hrs even appendix age range however impossible chill let know 6hrs
3044,0,hello yeah got bath need hair come done yeah
3045,0,weather
3046,0,ok much though h friday cant wait dunno wot hell im gon na another 3 weeks become slob oh wait already done
3047,0,die e toot fringe
3048,0,lol nt know awesome phone could click delete right want
3049,0,ok
3050,0,awesome question cute answer someone asked boy ur life smiled amp answered fine gudnite
3051,0,please leave topic sorry telling
3052,0,pls send correct name da
3053,0,happened yo date
3054,1,eastenders tv quiz flower dot compare violet e tulip f lily txt e f 84025 4 chance 2 win ï½100 cash wkent150p16
3055,0,webpage available
3056,0,woke yeesh late nt fall asleep til lt gt
3057,1,unsubscribed services get tons sexy babes hunks straight phone go http gotbabescouk subscriptions
3058,0,dear know lt gt th lt gt th birthday loving gopalettan planning give small gift day like participate welcome please contact admin team details
3059,0,k k tomorrow onwards started ah
3060,0,u talking bout early morning almost noon
3061,0,fine remember
3062,1,hi babe jordan r u im home abroad lonely text back u wan na chat xxsp visionsmscom text stop stopcost 150p 08712400603
3063,0,ok many buy
3064,0,sounds good keep posted
3065,1,get brand new mobile phone agent mob plus loads goodies info text mat 87021
3066,0,ok april cant wait
3067,0,boy best get yo ass quick
3068,0,ay wana meet sat ï½_ wkg sat
3069,0,wait till 2 bus pick
3070,0,apart one told yesterday
3071,0,ok lor buy wat
3072,0,somebody go andros steal ice
3073,0,know didt msg recently
3074,0,take us shopping mark distract isaiahd
3075,0,mum hope great day hoping text meets well full life great day abiola
3076,0,sense foot penis
3077,0,okay thought expert
3078,0,deep sigh miss really surprised nt gone net cafe yet get nt miss
3079,0,ss thinl role like sachinjust standing others hit
3080,0,great trip india bring light everyone project everyone lucky see smile bye abiola
3081,0,importantly discuss u
3082,0,k k training process
3083,0,ok lor ned 2 go toa payoh 4 2 return smth u wan 2 send wat
3084,0,da car park
3085,0,wish holding tightly making see important much mean much need life
3086,0,asked anthony dad bf
3087,0,wnevr wana fal luv vth books bed fals luv vth yen madodu nav pretsorginta nammanna pretsovru important alwa gud eveb
3088,0,todaysunday sunday holiday work
3089,0,going take bath ill place key window
3090,1,lord rings return king store reply lotr 2 june 4 chance 2 win lotr soundtrack cds stdtxtrate reply stop end txts
3091,0,dear take care reaching homelove u lot
3092,0,staffsciencenusedusgphyhcmkteachingpc1323
3093,0,emigrated something ok maybe 530 bit hopeful
3094,0,olol printed forum post guy exact prob fixed gpu replacement hopefully dont ignore
3095,0,walked moms right stagwood pass right winterstone left victors hill address lt gt
3096,0,yo jp hungry like mofo
3097,0,creepy crazy
3098,0,ok din get ur msg
3099,0,tessy pls favor pls convey birthday wishes nimya pls dnt forget today birthday shijas
3100,0,pathaya enketa maraikara pa
3101,0,even friend priest call
3102,0,u lousy run already come back half dead hee
3103,0,said bad dat e gals know u wat u
3104,0,remind hrs
3105,0,hoping would send message rent due dont enough reserves completely gone loan need hoping could balance lt gt way could get till mid march hope pay back
3106,0,hi happy new year dont mean intrude pls let know much tuition paid last semester much semester thanks
3107,0,hello hun ru way im good 2 dates guy met walkabout far meet soon hows everyone else
3108,0,lol gon na last month cashed left lt gt case collecting week cause announced blog
3109,1,good luck draw takes place 28th feb 06 good luck removal send stop 87239 customer services 08708034412
3110,0,short cute good person
3111,0,nt decided yet eh
3112,0,wat time liao still got
3113,0,yes watching footie worried going blow phil neville
3114,0,wait 4 ï½_ inside da car park
3115,0,uncle abbey happy new year abiola
3116,0,free call pa
3117,0,r u saying order slippers cos pay returning
3118,0,stop knowing well
3119,0,good evening roger
3120,0,small problem auction punj asking tiwary
3121,1,free entry 2 weekly comp chance win ipod txt pod 80182 get entry std txt rate c apply 08452810073 details 18
3122,0,telling tell one treat hi hi hi
3123,0,uncles atlanta wish guys great semester
3124,1,1st wk free gr8 tones str8 2 u wk txt nokia 8007 classic nokia tones hit 8007 polys nokia150p poly200p 16
3125,0,u coming 2 pick
3126,0,thats cool liked photos sexy
3127,0,would u fuckin believe didnt know thurs pre booked cancelled needs b sacked
3128,0,haha better late ever way could swing
3129,0,ok finish 6
3130,1,lookatme thanks purchase video clip lookatme charged 35p think better send video mmsto 32323
3131,0,barred b q stores life twat orange dungerees came asked wanted decking got first punch
3132,0,messages food
3133,0,ok going sleep hope meet
3134,0,wat makes people dearer de happiness dat u feel u meet de pain u feel u miss dem
3135,0,let know details fri u find cos tom fri mentionned chinese thanks
3136,0,right think
3137,0,wat r u
3138,0,ur lecture
3139,1,sexy sexy cum text im wet warm ready porn u fun msg free recd msgs 150p inc vat 2 cancel text stop
3140,0,customer place call
3141,0,planned yet going join company jan 5 onlydon know happen
3142,0,boy love u grl hogolo boy gold chain kodstini grl agalla boy necklace madstini grl agalla boy hogli 1 mutai eerulli kodthini grl love u kano
3143,0,haha heard text around
3144,0,ill get tomorrow send
3145,0,shit babe thasa bit messed upyeh
3146,0,oh thats late well good night give u call tomorrow iam going go sleep night night
3147,0,cheers u tex mecause u werebored yeah okden hunny r uin wk sat soundï½ï½s likeyour havin gr8fun j keep updat countinlots loveme xxxxx
3148,0,sorry meeting call later
3149,0,yo howz u girls never rang india l
3150,0,yeah worse
3151,1,hard live 121 chat 60pmin choose girl connect live call 09094646899 cheap chat uk biggest live service vu bcm1896wc1n3xx
3152,0,tagged friends seemed count friends
3153,1,heard u4 call 4 rude chat private line 01223585334 cum wan 2c pics gettin shagged text pix 8552 2end send stop 8552 sam xxx
3154,0,ok
3155,0,long time remember today
3156,0,havent shopping lor juz arrive
3157,0,thank u better work cause feel used otherwise
3158,0,challenge know
3159,0,much ur hdd casing cost
3160,0,mystery solved opened email sent another batch nt sweetie
3161,0,ca nt describe lucky actually awake noon
3162,1,2nd time tried contact u u ï½1450 prize claim call 09053750005 b4 310303 csstop sms 08718725756 140ppm
3163,0,today sorry day ever angry ever misbehaved hurt plz plz slap urself bcoz ur fault basically good
3164,0,cheers card time year already
3165,1,hot live fantasies call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 k
3166,0,people see msgs think iam addicted msging wrong bcoz dont know iam addicted sweet friends bslvyl
3167,0,ugh hopefully asus ppl dont randomly reformat
3168,0,nt seen facebook huh lol
3169,0,mah b pick tomorrow
3170,0,still otside le u come 2morrow maga
3171,0,u still plumbers tape wrench could borrow
3172,1,dear voucher holder claim weeks offer pc please go http wwwetlpcoukreward ts cs apply
3173,0,vl bcum difficult
3174,1,ur going 2 bahamas callfreefone 08081560665 speak live operator claim either bahamas cruise ofï½2000 cash 18only opt txt x 07786200117
3175,0,havent still waitin usual ï½ï½ come back sch oredi
3176,0,meeting da call
3177,0,k k watch films
3178,0,cinema plus drink appeal tomo fr thriller director like mac 830
3179,0,size elephant tablets u shove um ur ass
3180,0,many people seems special first sight remain special till last sight maintain till life ends take cr da
3181,0,parents kidz friends n colleagues screaming surprise waiting sofa naked
3182,0,dunno juz askin cos got card got 20 4 salon called hair sense tot da one ï½_ cut ur hair
3183,0,good morning pookie pie lol hope nt wake u
3184,0,maybe woke fucking 3 would nt problem
3185,0,happy birthday dearwith lots loverakhesh nri
3186,0,howz persons story
3187,1,2nd time tried 2 contact u u 750 pound prize 2 claim easy call 08712101358 10p per min btnationalrate
