selling_price,full_name,year,seller_type,km_driven,fuel_type,transmission_type,mileage,engine,max_power,seats
5.75,Maruti Ciaz VDi Option SHVS,2016,Dealer,48048,Diesel,Manual,28.09,1248,88.5,5
1.8,Maruti Wagon R LXI Minor,2007,Dealer,48343,Petrol,Manual,18.9,1061,67,5
2.3,Datsun RediGO T Option,2017,Dealer,21300,Petrol,Manual,22.7,799,53.64,5
8.4,Mercedes-Benz C-Class 230 Avantgarde,2010,Individual,58000,Petrol,Automatic,11.7,1796,178,5
42,Mercedes-Benz C-Class 250 CDI Classic,2015,Dealer,24000,Diesel,Automatic,15.8,2143,170,5
6.75,Maruti Ertiga SHVS ZDI Plus,2016,Individual,103000,Diesel,Manual,24.52,1248,88.5,7
4,Hyundai Xcent 1.1 CRDi S,2015,Individual,60000,Diesel,Manual,24.4,1120,71,5
3.65,Maruti Alto K10 VXI,2016,Dealer,68102,Petrol,Manual,23.95,998,67.05,5
6.8,Tata Nexon 1.5 Revotorq XM,2018,Individual,50000,Diesel,Manual,21.5,1497,108.5,5
3.19,Maruti Wagon R VXI 1.2,2015,Dealer,27300,Petrol,Manual,20.52,1197,81.8,5
3.5,Tata Tiago 1.2 Revotron XT,2016,Individual,25000,Petrol,Manual,23.84,1199,84,5
22,Ford Endeavour 3.2 Titanium AT 4X4,2016,Individual,80000,Diesel,Automatic,10.91,3198,197,7
0.45,Maruti Zen LXI,2001,Individual,40000,Petrol,Manual,17.3,993,60,5
6.5,Honda City i DTec VX Option,2015,Dealer,45000,Diesel,Manual,26,1498,98.6,5
3.4,Ford Fiesta Classic 1.4 Duratorq CLXI,2014,Dealer,94130,Diesel,Manual,17.8,1399,67,5
5.5,Ford Ecosport 2015-2021 1.5 Diesel Trend,2016,Dealer,79000,Diesel,Manual,21.7,1498,98.96,5
2.8,Hyundai EON D Lite Plus,2014,Dealer,52000,Petrol,Manual,21.1,814,55.2,5
9.75,Toyota Innova 2.5 G (Diesel) 7 Seater,2015,Dealer,181684,Diesel,Manual,12.99,2494,100.6,7
8,Honda City i VTEC CVT VX,2015,Dealer,50000,Petrol,Automatic,18,1497,117.3,5
11,Hyundai Verna CRDi 1.6 AT SX Plus,2019,Dealer,65000,Diesel,Automatic,22,1582,126.2,5
11.71,Hyundai Verna VTVT 1.6 SX Option,2019,Individual,8836,Petrol,Manual,17,1591,121.3,5
5.5,Maruti Swift Dzire VDI Optional,2016,Dealer,61000,Diesel,Manual,26.59,1248,74,5
0.94,Chevrolet Aveo 1.4 LS Limited Edition,2009,Individual,90000,Petrol,Manual,14.4,1399,94,5
7,Mahindra Scorpio VLX 2WD AIRBAG SE BSIV,2014,Individual,100000,Diesel,Manual,12.05,2179,120,8
12.5,Toyota Innova 2.5 G (Diesel) 7 Seater,2015,Individual,38500,Diesel,Manual,12.99,2494,100.6,7
2.95,Maruti Wagon R VXI,2017,Dealer,23967,Petrol,Manual,21.79,998,67.05,5
6.85,Maruti Swift VDI,2020,Individual,1500,Diesel,Manual,28.4,1248,74,5
1.8,Maruti SX4 Vxi BSIV,2009,Individual,107235,Petrol,Manual,15.5,1586,103.3,5
6.6,Honda Amaze VX i-DTEC,2018,Dealer,22000,Diesel,Manual,25.8,1498,98.6,5
5,Tata Tiago 2019-2020 XZ Opt Diesel,2019,Individual,20000,Diesel,Manual,27.28,1047,69,5
7,Volkswagen Vento 1.5 TDI Highline AT,2015,Individual,260000,Diesel,Automatic,21.21,1498,103.2,5
2.1,Hyundai i10 Sportz Option,2010,Dealer,31000,Petrol,Manual,20.36,1197,78.9,5
18,Volvo XC60 D5 Summum,2015,Dealer,120000,Diesel,Automatic,11.2,2400,215,5
3.15,Honda Brio S MT,2015,Dealer,22000,Petrol,Manual,19.4,1198,86.8,5
2.65,Maruti Wagon R LXI BS IV,2012,Individual,50000,Petrol,Manual,18.9,998,67.1,5
3.6,Honda Amaze EX i-Dtech,2013,Individual,66000,Diesel,Manual,25.8,1498,98.6,5
6,Nissan Terrano XE D,2013,Dealer,86000,Diesel,Manual,19.87,1461,83.14,5
6,Maruti Swift Dzire VXI 1.2,2018,Individual,20000,Petrol,Manual,21.21,1197,81.8,5
1,Honda City 1.3 DX,2003,Dealer,80000,Petrol,Manual,12.8,1298,5,5
1.5,Tata Vista TDI LS,2014,Individual,60000,Diesel,Manual,19.1,1405,70,5
4.5,Maruti Swift Dzire ZDi,2013,Dealer,63980,Diesel,Manual,19.3,1248,73.9,5
7.65,Maruti Swift Dzire ZDI,2018,Individual,10000,Diesel,Manual,28.4,1248,74.02,5
7,Toyota Innova 2.5 VX (Diesel) 8 Seater,2013,Individual,70000,Diesel,Manual,12.99,2494,100.6,8
3.5,Maruti Wagon R VXI,2015,Dealer,25000,Petrol,Manual,18.9,998,67.1,5
6.35,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,Dealer,8000,Petrol,Manual,18.9,1197,81.86,5
2.5,Skoda Fabia 1.2 TDI Ambition Plus,2014,Individual,90000,Diesel,Manual,20.86,1199,75,5
2.6,Maruti Wagon R Duo Lxi,2011,Dealer,76239,LPG,Manual,26.2,998,58.2,5
2,Maruti Omni 8 Seater BSIV,2015,Individual,67678,Petrol,Manual,14,796,35,5
2.1,Maruti Alto 800 LXI,2015,Individual,30000,Petrol,Manual,22.74,796,47.3,5
2.5,Hyundai i20 1.2 Magna,2010,Dealer,70000,Petrol,Manual,18.5,1197,80,5
3,Renault KWID RXT,2016,Individual,22000,Petrol,Manual,25.17,799,53.3,5
8.5,Mahindra Scorpio 1.99 S4,2017,Dealer,59800,Diesel,Manual,15.4,1997,120,7
2.25,Datsun RediGO T Option,2017,Dealer,16000,Petrol,Manual,22.7,799,53.64,5
4.68,Maruti Ignis 1.2 Sigma BSIV,2018,Individual,12000,Petrol,Manual,20.89,1197,81.8,5
5.1,Volkswagen Ameo 1.2 MPI Trendline,2017,Dealer,8686,Petrol,Manual,17,1198,73.75,5
1.6,Maruti Alto K10 2010-2014 VXI,2012,Individual,105800,Petrol,Manual,20.92,998,67.1,5
16.5,Kia Seltos HTX IVT G,2020,Dealer,13000,Petrol,Automatic,16.8,1497,113.4,5
3.5,Maruti Alto K10 VXI,2017,Individual,20000,Petrol,Manual,23.95,998,67.05,5
5.25,Hyundai Elantra CRDi SX,2013,Dealer,130600,Diesel,Manual,22.7,1582,126.24,5
7.9,Mahindra TUV 300 T10 Dual Tone,2019,Individual,55000,Diesel,Manual,18.49,1493,100,7
3,Maruti Wagon R VXI,2015,Individual,50000,Petrol,Manual,20.51,998,67.04,5
3.5,Toyota Etios Liva GD,2014,Dealer,50000,Diesel,Manual,23.59,1364,67.04,5
3.9,Volkswagen Polo 1.2 MPI Highline,2014,Individual,72000,Petrol,Manual,16.47,1198,74,5
3.5,Maruti Celerio VXI,2017,Individual,20500,Petrol,Manual,23.1,998,67.04,5
3.6,Hyundai Grand i10 Sportz,2016,Individual,60000,Petrol,Manual,18.9,1197,82,5
14.5,BMW 5 Series 525d Sedan,2010,Dealer,93800,Diesel,Automatic,16.73,2993,218,5
1.8,Ford Figo Diesel EXI,2012,Individual,80000,Diesel,Manual,20,1399,68,5
3,Maruti Alto 800 LXI,2015,Dealer,32000,Petrol,Manual,22.74,796,47.3,5
4,Mahindra KUV 100 mFALCON D75 K4 Plus,2016,Dealer,26026,Diesel,Manual,25.32,1198,77,6
4,Toyota Etios Liva GD Xclusive Edition,2014,Individual,123000,Diesel,Manual,23.59,1364,67.1,5
6.2,Honda Amaze S CVT i-VTEC,2017,Dealer,25000,Petrol,Automatic,18.1,1199,88.7,5
14.5,Mahindra Scorpio S11 BSIV,2018,Individual,50000,Diesel,Manual,16.36,2179,140,7
4.2,Maruti Swift Dzire VXI,2014,Dealer,44852,Petrol,Manual,19.1,1197,85.8,5
10.3,Mahindra XUV300 W8 Option Diesel BSIV,2019,Individual,20000,Diesel,Manual,20,1497,115,5
5.36,Hyundai Grand i10 1.2 CRDi Sportz Dual Tone,2018,Individual,60000,Diesel,Manual,24,1186,73.97,5
2.85,Renault KWID RXT,2018,Individual,34000,Petrol,Manual,25.17,799,53.3,5
8.5,Hyundai i20 Active 1.4 SX Dual Tone,2017,Dealer,39000,Diesel,Manual,21.19,1396,88.73,5
1.1,Tata Indica Vista Aqua 1.3 Quadrajet BSIV,2012,Individual,60000,Diesel,Manual,18.4,1248,75,5
2.2,Chevrolet Beat Diesel LS,2014,Dealer,71000,Diesel,Manual,25.44,936,57.6,5
3,Mahindra Xylo E8 ABS Airbag,2010,Individual,101759,Diesel,Manual,14,2498,112,7
5.5,Mahindra Bolero 2011-2019 Plus Non AC,2017,Individual,60000,Diesel,Manual,15.96,2523,62.1,9
3.59,Honda Amaze S i-Dtech,2015,Dealer,42380,Diesel,Manual,25.8,1498,98.6,5
9.5,Maruti Ertiga VDI,2019,Individual,25000,Diesel,Manual,25.47,1248,88.5,7
3.4,Toyota Etios GD,2012,Dealer,29258,Diesel,Manual,23.59,1364,67.05,5
7.15,Ford Ecosport 2015-2021 1.5 TDCi Titanium Plus BSIV,2016,Dealer,78000,Diesel,Manual,22.77,1498,98.59,5
3.45,Hyundai Xcent 1.2 VTVT E,2016,Dealer,40000,Petrol,Manual,20.14,1197,81.86,5
1.95,Hyundai EON D Lite Plus,2014,Individual,68000,Petrol,Manual,21.1,814,55.2,5
3,Maruti Wagon R VXI,2016,Individual,40000,Petrol,Manual,20.51,998,67.04,5
11,Hyundai Venue SX Plus Turbo DCT DT,2020,Individual,5000,Petrol,Automatic,18.15,998,118.35,5
2.3,Hyundai i10 Magna,2013,Individual,60000,Petrol,Manual,20.36,1197,78.9,5
7,Renault Duster 110PS Diesel RxZ,2016,Individual,120000,Diesel,Manual,19.6,1461,108.45,5
5.2,Maruti Swift Dzire ZDi,2013,Dealer,93000,Diesel,Manual,19.3,1248,73.9,5
5,Maruti Ertiga ZDI,2013,Individual,101000,Diesel,Manual,20.77,1248,88.8,7
4.9,Nissan Micra Active XV,2018,Dealer,12000,Petrol,Manual,19.69,1198,67.04,5
7,Hyundai i20 1.2 Asta,2018,Individual,15000,Petrol,Manual,18.6,1197,81.83,5
3.2,Hyundai Grand i10 CRDi Asta Option,2013,Dealer,79115,Diesel,Manual,24,1120,70,5
3,Maruti Alto 800 VXI,2017,Dealer,42691,Petrol,Manual,24.7,796,47.3,5
4.7,Tata Tiago 1.2 Revotron XT,2019,Individual,10000,Petrol,Manual,23.84,1199,84,5
2.75,Maruti Wagon R LXI,2010,Dealer,74804,Petrol,Manual,18.9,998,67.1,5
5,Tata Zest Quadrajet 1.3 75PS XE,2018,Dealer,30000,Diesel,Manual,22.95,1248,74,5
6,Toyota Innova 2.5 G1 Diesel 8-seater,2007,Individual,150000,Diesel,Manual,12.8,2494,102,8
2.25,Maruti Alto LXi,2009,Dealer,35000,Petrol,Manual,19.7,796,46.3,5
2.15,Maruti Wagon R VXI BSIII,2011,Individual,30000,Petrol,Manual,18.9,998,67.1,5
4.25,Maruti Swift Dzire VDI,2013,Dealer,82000,Diesel,Manual,23.4,1248,74,5
1,Hyundai Accent GLE,2006,Individual,78000,Petrol,Manual,13.2,1495,94,5
9.25,Mahindra Scorpio S8 7 Seater,2015,Dealer,55496,Diesel,Manual,15.4,2179,120,7
6.75,Volkswagen Polo 1.5 TDI Comfortline,2019,Dealer,36800,Diesel,Manual,20.14,1498,88,5
2.25,Maruti Alto 800 LXI,2015,Dealer,38568,Petrol,Manual,22.74,796,47.3,5
2.75,Nissan Sunny Diesel XL,2012,Dealer,40000,Diesel,Manual,21.64,1461,84.8,5
6,Tata Tigor XZ Diesel,2018,Individual,65000,Diesel,Manual,24.7,1047,69,5
2.23,Hyundai EON Era Plus,2016,Individual,50000,Petrol,Manual,21.1,814,55.2,5
7,Mahindra TUV 300 T6,2017,Individual,50000,Diesel,Manual,18.49,1493,100,7
2.5,Mahindra Verito 1.5 D4 BSIV,2011,Individual,97000,Diesel,Manual,21,1461,64.1,5
5.25,Honda City i DTEC E,2014,Dealer,25000,Diesel,Manual,26,1498,98.6,5
3,Maruti Wagon R LXI,2013,Dealer,61996,Petrol,Manual,20.51,998,67.04,5
3.5,Maruti Wagon R VXI,2016,Dealer,32000,Petrol,Manual,18.9,998,67.1,5
5.7,Tata Sumo GX,2012,Individual,50000,Diesel,Manual,15.3,2956,83.8,7
4.8,Ford Figo Aspire Facelift,2017,Individual,50000,Diesel,Manual,0,1498,99,5
9.75,Maruti SX4 S Cross DDiS 200 Alpha,2017,Dealer,9195,Diesel,Manual,23.65,1248,88.5,5
2,Maruti Wagon R LXI Minor,2009,Individual,50000,Petrol,Manual,18.9,1061,67,5
2.4,Maruti Alto 800 LX,2016,Individual,29000,Petrol,Manual,22.74,796,47.3,5
5.8,Ford Figo 1.2P Titanium MT,2017,Dealer,44000,Petrol,Manual,18.16,1196,86.8,5
10.5,Mahindra Marazzo M4,2018,Individual,41000,Diesel,Manual,17.3,1497,121,7
2.1,Maruti Alto K10 VXI,2011,Dealer,68203,Petrol,Manual,23.95,998,67.05,5
7,Mahindra Bolero 2011-2019 ZLX BSIII,2015,Dealer,65211,Diesel,Manual,15.96,2523,62.1,7
35.8,BMW 3 Series GT Luxury Line,2018,Dealer,40000,Diesel,Automatic,21.76,1995,188,5
3.5,Renault KWID 1.0 RXT Optional,2017,Individual,9265,Petrol,Manual,23.01,999,67,5
3.5,Tata Bolt Quadrajet XT,2015,Dealer,98264,Diesel,Manual,22.95,1248,74,5
8.3,Maruti Vitara Brezza ZDi Plus Dual Tone,2017,Individual,25000,Diesel,Manual,24.3,1248,88.5,5
4.7,Volkswagen Vento 1.5 TDI Comfortline,2014,Dealer,70000,Diesel,Manual,20.34,1498,103.2,5
4.8,Maruti Baleno Alpha 1.2,2016,Individual,67500,Petrol,Manual,21.4,1197,83.1,5
2.7,Nissan Micra XL,2014,Dealer,35000,Petrol,Manual,18.44,1198,75,5
6.15,Volkswagen Polo GT 1.5 TDI,2015,Dealer,110000,Diesel,Manual,19.91,1498,103.6,5
4.5,Honda Amaze VX i-Vtech,2016,Individual,18800,Petrol,Manual,18,1198,86.7,5
2.49,Volkswagen Vento Petrol Trendline,2012,Dealer,52120,Petrol,Manual,15.04,1598,103.6,5
4,Maruti Swift VVT VXI,2014,Dealer,47500,Petrol,Manual,22,1197,81.8,5
6.75,Maruti Ertiga BSIV VXI,2017,Individual,18000,Petrol,Manual,17.5,1373,91.1,7
2.75,Hyundai EON Sportz,2016,Dealer,15000,Petrol,Manual,21.1,814,55.2,5
1.1,Maruti Alto LXi,2006,Dealer,90000,Petrol,Manual,19.7,796,46.3,5
5.1,Ford Ecosport 2015-2021 1.5 TDCi Titanium BSIV,2014,Dealer,72341,Diesel,Manual,22.77,1498,98.59,5
1.5,Ford Fiesta 1.4 Duratec EXI,2006,Individual,30000,Petrol,Manual,16.6,1388,68,5
1.36,Chevrolet Beat Diesel LS,2013,Individual,60000,Diesel,Manual,25.44,936,57.6,5
4.75,Hyundai Grand i10 1.2 CRDi Sportz,2017,Dealer,77795,Diesel,Manual,24,1186,73.97,5
4,Maruti Swift Dzire VDi,2012,Individual,250000,Diesel,Manual,19.3,1248,73.9,5
2.45,Mahindra Verito 1.5 D4 BSIV,2012,Individual,110000,Diesel,Manual,21,1461,64.1,5
17.75,Land Rover Freelander 2 TD4 SE,2011,Dealer,90000,Diesel,Automatic,0,2179,115,5
7.5,Honda WR-V i-DTEC VX,2017,Individual,30000,Diesel,Manual,25.5,1498,98.6,5
7,Chevrolet Tavera Neo 3 Max 9 Str BSIII,2016,Individual,100000,Diesel,Manual,13.58,2499,72.4,9
0.99,Tata Indica eGLS,2008,Dealer,49568,Petrol,Manual,16.84,1193,64.4,5
2.85,Hyundai i10 Sportz,2014,Individual,60000,Petrol,Manual,20.36,1197,78.9,5
5,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,Dealer,18200,Petrol,Manual,18.9,1197,81.86,5
6.5,Toyota Innova 2.0 VX 8 STR BSIV,2012,Individual,120000,Petrol,Manual,12.4,1998,132,8
6,Honda Mobilio S i VTEC,2016,Dealer,8989,Petrol,Manual,17.3,1497,117.3,7
6.35,Maruti Baleno Alpha,2018,Dealer,31400,Petrol,Manual,21.01,1197,81.8,5
5.75,Honda City i VTEC SV,2015,Dealer,34277,Petrol,Manual,17.8,1497,117.3,5
2.19,Maruti Swift LDI BSIV,2010,Dealer,42500,Diesel,Manual,25.2,1248,74,5
16.9,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,2012,Dealer,186900,Diesel,Automatic,11.3,2987,254.8,7
2.8,Maruti Alto K10 VXI,2016,Individual,50000,Petrol,Manual,23.95,998,67.05,5
3.2,Chevrolet Tavera B1 10 seats BSIII BG,2005,Individual,150000,Diesel,Manual,14.8,2499,80,10
5.5,Maruti Ertiga SHVS LDI,2016,Individual,90000,Diesel,Manual,24.52,1248,88.5,7
6.25,Maruti Baleno Alpha 1.2,2018,Individual,50000,Petrol,Manual,21.4,1197,83.1,5
10,Honda BR-V Style Edition V,2017,Individual,5000,Petrol,Manual,15.4,1497,117.3,7
2.1,Maruti Alto 800 CNG LXI,2013,Trustmark Dealer,46783,CNG,Manual,30.46,796,47.3,5
5.25,Maruti Swift Dzire VXI Optional,2017,Dealer,23000,Petrol,Manual,20.85,1197,83.14,5
1.5,Tata Vista Quadrajet VX,2012,Dealer,60000,Diesel,Manual,22.3,1248,74,5
1.7,Maruti Estilo LXI,2009,Individual,109623,Petrol,Manual,19.5,1061,5,5
5.35,Toyota Etios Liva 1.2 G,2015,Dealer,28000,Petrol,Manual,17.71,1197,78.9,5
2.9,Maruti Alto 800 VXI,2019,Individual,40000,Petrol,Manual,24.7,796,47.3,5
3,Maruti Swift Dzire LXi,2010,Dealer,59117,Petrol,Manual,17.5,1298,85.8,5
1.55,Chevrolet Beat LS,2012,Dealer,27000,Petrol,Manual,18.6,1199,79.4,5
17.8,Audi A4 2.0 TDI,2014,Dealer,32000,Diesel,Automatic,16.55,1968,147.51,5
4.3,Ford Ecosport 1.5 DV5 MT Titanium,2013,Dealer,60000,Diesel,Manual,22.7,1498,89.84,5
15.9,Hyundai Verna CRDi 1.6 AT SX Option,2019,Dealer,9915,Diesel,Automatic,22,1582,126.2,5
4.25,Tata Zest Revotron 1.2 XT,2015,Individual,30253,Petrol,Manual,17.57,1193,88.7,5
3.3,Hyundai EON 1.0 Era Plus,2019,Individual,5000,Petrol,Manual,20.3,998,68.05,5
4.15,Hyundai Verna 1.6 VTVT EX AT,2013,Dealer,48265,Petrol,Automatic,17.01,1591,121.4,5
5,Ford Endeavour 2.5L 4X2 MT,2012,Individual,80000,Diesel,Manual,13.1,2499,141,7
5.5,Hyundai i20 Petrol Magna Era,2019,Individual,23700,Petrol,Manual,18.6,1197,81.86,5
6.99,Hyundai Elantra SX,2015,Dealer,59000,Petrol,Manual,16.3,1797,147.4,5
6,Chevrolet Tavera Neo 3 Max 10 Seats BSIII,2016,Individual,140000,Diesel,Manual,13.58,2499,72.4,10
4.6,Volkswagen Ameo 1.2 MPI Comfortline,2017,Individual,28000,Petrol,Manual,17,1198,73.75,5
7,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,Individual,40000,Diesel,Manual,24.3,1248,88.5,5
2.25,Ford Fiesta Classic 1.6 Duratec LXI,2008,Individual,61900,Petrol,Manual,15.3,1596,99.6,5
3.2,Datsun GO T Option BSIV,2016,Individual,15000,Petrol,Manual,20.63,1198,67,5
3,Maruti Swift Dzire 1.2 Vxi BSIV,2011,Individual,70000,Petrol,Manual,17.5,1197,85.8,5
4.75,Mahindra Xylo D4,2014,Individual,120000,Diesel,Manual,14.95,2489,93.7,7
16.75,Toyota Fortuner 4x2 Manual,2014,Dealer,139830,Diesel,Manual,13,2982,168.5,7
47,Lexus ES 300h Luxury,2017,Dealer,24000,Petrol,Automatic,22.37,2487,214.56,5
4.75,Ford Ecosport 1.5 DV5 MT Trend,2013,Dealer,71000,Diesel,Manual,22.7,1498,89.84,5
5.3,Volkswagen Ameo 1.2 MPI Trendline,2018,Dealer,22500,Petrol,Manual,17,1198,73.75,5
4.6,Maruti Swift VVT VXI,2017,Individual,30000,Petrol,Manual,22,1197,81.8,5
7,Maruti Swift ZDI Plus,2020,Individual,15000,Diesel,Manual,28.4,1248,74,5
7.4,Hyundai i20 2015-2017 Asta 1.2,2017,Dealer,11000,Petrol,Manual,18.6,1197,81.83,5
1.5,Hyundai Santro Xing GL LPG,2010,Individual,60200,LPG,Manual,17.8,1086,63,5
4,Hyundai Xcent 1.2 VTVT E,2017,Individual,40000,Petrol,Manual,20.14,1197,81.86,5
2.1,Maruti Alto 800 LXI,2014,Individual,80000,Petrol,Manual,22.74,796,47.3,5
2.5,Renault Pulse RxL,2014,Dealer,32052,Diesel,Manual,23.08,1461,63.12,5
6.9,Maruti Swift Dzire VDI,2018,Individual,70000,Diesel,Manual,28.4,1248,74.02,5
4,Tata Tiago 1.2 Revotron XT,2018,Individual,30000,Petrol,Manual,23.84,1199,84,5
5.25,Honda City V MT,2013,Dealer,8989,Petrol,Manual,16.8,1497,116.3,5
1.95,Hyundai EON D Lite Plus,2012,Dealer,29000,Petrol,Manual,21.1,814,55.2,5
5.5,Hyundai Grand i10 1.2 CRDi Sportz,2018,Individual,35000,Diesel,Manual,24,1186,73.97,5
5.5,Maruti Swift Dzire Tour 1.2 S STD CNG Opt,2020,Individual,45000,CNG,Manual,26.55,1197,81.8,5
5,Volkswagen Polo 1.2 MPI Comfortline,2017,Individual,10000,Petrol,Manual,16.2,1199,74,5
2.5,Maruti Alto 800 LXI,2016,Individual,13000,Petrol,Manual,22.74,796,47.3,5
3.9,Ford Classic 1.4 Duratorq CLXI,2011,Dealer,61000,Diesel,Manual,19.68,1399,67,5
2.39,Hyundai i10 Magna 1.1L,2012,Dealer,26099,Petrol,Manual,19.81,1086,68.05,5
7.5,Ford Ecosport 1.5 DV5 MT Titanium Optional,2016,Dealer,55000,Diesel,Manual,22.7,1498,89.84,5
4.5,Hyundai i20 1.2 Spotz,2014,Dealer,43000,Petrol,Manual,18.6,1197,81.83,5
4.75,Hyundai i20 Asta 1.2,2015,Individual,87000,Petrol,Manual,18.6,1197,81.83,5
7,Nissan Terrano XL 110 PS,2015,Individual,120000,Diesel,Manual,19.01,1461,108.5,5
7.8,Honda BRV i-VTEC S MT,2017,Individual,13700,Petrol,Manual,15.4,1497,117.3,7
5.39,Honda City i VTEC V,2016,Dealer,31975,Petrol,Manual,17.8,1497,117.3,5
11.75,Renault Lodgy Stepway 110PS RXZ 7S,2019,Individual,30000,Diesel,Manual,19.98,1461,108.5,7
3,Ford Fiesta 1.6 ZXi ABS,2007,Individual,80000,Petrol,Manual,15.3,1596,101,5
8.88,Ford Ecosport 2015-2021 1.5 TDCi Trend Plus BSIV,2017,Individual,40000,Diesel,Manual,22.77,1498,98.59,5
4.5,Mahindra KUV 100 mFALCON D75 K6 5str,2017,Individual,100000,Diesel,Manual,25.32,1198,77,5
2.85,Maruti Alto 800 VXI Optional,2017,Dealer,11000,Petrol,Manual,24.7,796,47.3,5
3.5,Mahindra Bolero SLE,2011,Individual,160000,Diesel,Manual,13.6,2523,63,7
1.8,Tata Indica eLS,2012,Individual,60000,Diesel,Manual,25,1396,69,5
2.25,Ford Fiesta 1.6 ZXi ABS,2008,Dealer,82000,Petrol,Manual,15.3,1596,101,5
1.29,Maruti Wagon R LXI BS IV,2009,Dealer,36259,Petrol,Manual,18.9,998,67.1,5
2.25,Hyundai i10 Sportz AT,2011,Individual,30000,Petrol,Automatic,16.95,1197,78.9,5
3.79,Hyundai Grand i10 Magna,2016,Dealer,36000,Petrol,Manual,18.9,1197,82,5
4.78,Maruti Celerio VXI AMT BSIV,2017,Individual,4000,Petrol,Automatic,23.1,998,67.04,5
3.5,Hyundai Grand i10 CRDi Sportz,2013,Individual,40000,Diesel,Manual,24,1120,70,5
1.4,Hyundai Verna i (Petrol),2009,Individual,25000,Petrol,Manual,13.9,1599,103.2,5
8,Maruti Vitara Brezza VDi,2019,Individual,25000,Diesel,Manual,24.3,1248,88.5,5
4.25,Maruti Swift ZDI,2014,Dealer,67067,Diesel,Manual,28.4,1248,74,5
12,Renault Captur 1.5 Diesel Platine,2018,Individual,40000,Diesel,Manual,20.37,1461,108.45,5
4.5,Maruti Swift VDI BSIV,2016,Individual,90000,Diesel,Manual,25.2,1248,74,5
11,Tata Safari Storme VX Varicor 400,2018,Individual,30000,Diesel,Manual,14.1,2179,153.86,7
5,Renault Duster 110PS Diesel RxZ,2013,Individual,61000,Diesel,Manual,19.01,1461,108.45,5
1.9,Maruti Zen Estilo LXI BS IV,2012,Individual,50000,Petrol,Manual,19,998,67.1,5
6.35,Honda Jazz 1.5 V i DTEC,2017,Dealer,78000,Diesel,Manual,27.3,1498,98.6,5
2.1,Maruti Wagon R LXI CNG,2011,Dealer,78000,CNG,Manual,26.2,998,58.2,5
7.5,Maruti Swift Dzire VDI,2019,Individual,9900,Diesel,Manual,28.4,1248,74.02,5
3.3,Mahindra Verito 1.5 D4 BSIV,2014,Individual,161000,Diesel,Manual,21.03,1461,65,5
3.35,Volkswagen Vento Petrol Comfortline,2013,Dealer,55000,Petrol,Manual,15.04,1598,103.6,5
3.5,Maruti Wagon R VXI,2015,Dealer,32000,Petrol,Manual,18.9,998,67.1,5
11.5,Hyundai Creta 1.6 CRDi SX,2018,Individual,85000,Diesel,Manual,19.67,1582,126.2,5
5.65,Volkswagen Vento 1.5 TDI Highline AT,2016,Dealer,28000,Diesel,Automatic,22.15,1498,108.6,5
3.75,Honda City 1.5 V AT,2011,Dealer,40833,Petrol,Automatic,16.8,1497,118,5
17.5,Audi Q5 2.0 TDI Technology,2013,Dealer,45000,Diesel,Automatic,14.16,1968,174.3,5
4,Renault Duster 110PS Diesel RXZ Optional with Nav,2013,Individual,70000,Diesel,Manual,19.01,1461,108.45,5
7.8,Mahindra Bolero 2011-2019 SLX 2WD BSIII,2018,Individual,22000,Diesel,Manual,15.96,2523,62.1,7
2.4,Hyundai Santro Xing GLS,2013,Individual,40000,Petrol,Manual,17.92,1086,62.1,5
3.99,Mahindra Scorpio 2009-2014 SLE 7S BSIV,2010,Dealer,49000,Diesel,Manual,12.05,2179,120,7
6.5,Mahindra Bolero Power Plus ZLX,2016,Individual,80000,Diesel,Manual,16.5,1493,70,7
2.6,Hyundai EON D Lite Plus,2013,Dealer,51703,Petrol,Manual,21.1,814,55.2,5
1.2,Hyundai Accent GLE,2007,Individual,40000,Petrol,Manual,13.2,1495,94,5
2.7,Maruti Alto 800 LXI,2017,Individual,18000,Petrol,Manual,24.7,796,47.3,5
3,Maruti Alto K10 VXI,2016,Individual,30000,Petrol,Manual,23.95,998,67.05,5
15,Hyundai Creta 1.6 SX Option Diesel,2019,Individual,40000,Diesel,Manual,20.5,1582,126.2,5
4.85,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2017,Individual,29000,Petrol,Manual,18.9,1197,81.86,5
8.25,Maruti Ciaz 1.4 Alpha,2019,Dealer,40000,Petrol,Manual,20.73,1373,91.1,5
1.2,Tata Indica Vista Aqua TDI BSIII,2009,Individual,77932,Diesel,Manual,17,1405,71,5
9.5,Toyota Innova 2.5 Z Diesel 7 Seater,2015,Dealer,950000,Diesel,Manual,12.99,2494,100.6,7
1.75,Maruti Ritz LDi,2012,Individual,120000,Diesel,Manual,23.2,1248,73.94,5
6.6,Maruti Vitara Brezza VDi Option,2016,Dealer,54287,Diesel,Manual,24.3,1248,88.5,5
4,Maruti Eeco CNG 5 Seater AC BSIV,2019,Individual,40000,CNG,Manual,21.94,1196,61.7,5
4.1,Maruti Celerio VXI,2017,Individual,19000,Petrol,Manual,23.1,998,67.04,5
